ID;Collection;Order;Family;Subfamily;Genus;Species;Subspecies;Author;
ZMB_Andrenidae_D524_02;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Pseudopanurgus;indet;NULL;indet;
ZMB_Andrenidae_D524_02;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Neopasiphae;mirabilis;NULL;Perk.;
ZMB_Andrenidae_D524_02;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Neopasiphae;indet;NULL;indet;
ZMB_Andrenidae_D524_02;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Nomadopsis;australior;NULL;Ckll.;
ZMB_Andrenidae_D524_02;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Nomadopsis;euxantha;NULL;Ckll.;
ZMB_Andrenidae_D524_02;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Nomadopsis;scitula;NULL;Cr.;
ZMB_Andrenidae_D524_02;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Calliopsis;abdominalis;NULL;Cress.;
ZMB_Andrenidae_D524_02;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Calliopsis;andreniformis;NULL;Sm.;
ZMB_Andrenidae_D524_02;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Calliopsis;australis;NULL;Ckll.;
ZMB_Andrenidae_D524_02;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Calliopsis;bidentis;NULL;Ckll.;
ZMB_Andrenidae_D524_02;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Calliopsis;chlorops;NULL;Ckll.;
ZMB_Andrenidae_D524_02;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Calliopsis;coloradensis;NULL;Cress.;
ZMB_Andrenidae_D524_02;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Calliopsis;edwardsii;NULL;indet;
ZMB_Andrenidae_D524_02;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Calliopsis;verbenae;NULL;Ckll.a.Port.;
ZMB_Andrenidae_D524_02;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Calliopsis;verbenae;nebrascensis;Crawf.;
ZMB_Andrenidae_D524_02;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Calliopsis;perlaevis;NULL;Ckll.;
ZMB_Andrenidae_D524_02;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Calliopsis;rhodophilus;NULL;Ckll.;
ZMB_Andrenidae_D524_02;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Calliopsis;tricolor;NULL;Ckll.;
ZMB_Andrenidae_D524_02;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Calliopsis;zonalis;NULL;Cress.;
ZMB_Andrenidae_D524_02;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Calliopsis;indet;NULL;indet;
ZMB_Andrenidae_D524_04;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Panurgus;calcaratus;NULL;Smith;
ZMB_Andrenidae_D524_04;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Panurgus;calcaratus;lagopus;War.;
ZMB_Andrenidae_D524_04;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Panurgus;calcaratus;macrocephalus;Fr.;
ZMB_Andrenidae_D524_04;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Panurgus;calcaratus;nigricornis;Fr.;
ZMB_Andrenidae_D524_04;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Panurgus;calceatus;NULL;Pér.;
ZMB_Andrenidae_D524_04;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Panurgus;canescens;NULL;Latr.;
ZMB_Andrenidae_D524_04;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Panurgus;cavannae;NULL;Grib.;
ZMB_Andrenidae_D524_04;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Panurgus;cephalotes;NULL;Latr.;
ZMB_Andrenidae_D524_04;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Panurgus;cephalotes;melanosomus;Luc.;
ZMB_Andrenidae_D524_04;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Panurgus;clypeatus;NULL;Ev.;
ZMB_Andrenidae_D524_04;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Panurgus;convergens;NULL;Pér.;
ZMB_Andrenidae_D524_04;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Panurgus;dentatus;NULL;Fr.;
ZMB_Andrenidae_D133_03;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Andrena;indet;NULL;indet;
ZMB_Andrenidae_D133_03;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Andrena;indet;NULL;indet;
ZMB_Andrenidae_D133_03;Hymenoptera - Andrenidae;Hymenoptera;Andrenidae;NULL;Andrena;indet;NULL;indet;
ZMB_Andrenidae_D133_03;Hymenoptera - Andrenidae;Hymenoptera;Megachilidae;NULL;Megachile;indet;NULL;indet;
ZMB_Andrenidae_D133_03;Hymenoptera - Andrenidae;Hymenoptera;Megachilidae;NULL;Megachile;indet;NULL;indet;
ZMB_Andrenidae_D133_03;Hymenoptera - Andrenidae;Hymenoptera;Megachilidae;NULL;Megachile;indet;NULL;indet;
ZMB_Andrenidae_D133_03;Hymenoptera - Andrenidae;Hymenoptera;Halictidae;NULL;Halictus;indet;NULL;indet;
ZMB_Andrenidae_D133_03;Hymenoptera - Andrenidae;Hymenoptera;Halictidae;NULL;Halictus;indet;NULL;indet;
ZMB_Andrenidae_D133_03;Hymenoptera - Andrenidae;Hymenoptera;Halictidae;NULL;Halictus;indet;NULL;indet;
ZMB_Andrenidae_D133_03;Hymenoptera - Andrenidae;Hymenoptera;Halictidae;NULL;Halictus;indet;NULL;indet;
ZMB_Andrenidae_D133_03;Hymenoptera - Andrenidae;Hymenoptera;Halictidae;NULL;Halictus;indet;NULL;indet;
ZMB_Andrenidae_D133_03;Hymenoptera - Andrenidae;Hymenoptera;Halictidae;NULL;Halictus;indet;NULL;indet;
MFNB_Lep_Hesperiidae_D002;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;papius;NULL;Hopff.;
MFNB_Lep_Hesperiidae_D002;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;creona;NULL;Druce;
MFNB_Lep_Hesperiidae_D002;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;charybdis;NULL;Doubl.;
MFNB_Lep_Hesperiidae_D002;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;zenodorus;NULL;Godm.;
MFNB_Lep_Hesperiidae_D002;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;polemon;NULL;Hopff.;
MFNB_Lep_Hesperiidae_D002;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;menecrates;NULL;Mab.;
MFNB_Lep_Hesperiidae_D002;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;zeleucus;NULL;Fabr.;
MFNB_Lep_Hesperiidae_D002;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;lampros;NULL;Hopff.;
MFNB_Lep_Hesperiidae_D002;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;rhacia;NULL;Hew.;
MFNB_Lep_Hesperiidae_D002;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;proculus;NULL;Hopff.;
MFNB_Lep_Hesperiidae_D003;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;roscius;NULL;Hopff.;
MFNB_Lep_Hesperiidae_D003;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;dulcinea;NULL;Plötz;
MFNB_Lep_Hesperiidae_D003;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;semidentata;NULL;Mab.;
MFNB_Lep_Hesperiidae_D003;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;intersecta;NULL;H.Schäff.;
MFNB_Lep_Hesperiidae_D003;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;denticulata;NULL;H.Schäff.;
MFNB_Lep_Hesperiidae_D003;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;fluminis;NULL;Butl.;
MFNB_Lep_Hesperiidae_D003;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;bixae;NULL;Cram.;
MFNB_Lep_Hesperiidae_D003;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;phidias;NULL;Linn.;
MFNB_Lep_Hesperiidae_D003;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;infantilis;NULL;H.H.Druce;
MFNB_Lep_Hesperiidae_D003;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;latifasciata;NULL;Butl.;
MFNB_Lep_Hesperiidae_D003;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;agenoria;NULL;Hew.;
MFNB_Lep_Hesperiidae_D003;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;cruor;NULL;H.H.Druce;
MFNB_Lep_Hesperiidae_D004;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;styx;NULL;Möschl.;
MFNB_Lep_Hesperiidae_D004;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;sanies;NULL;H.H.Druce;
MFNB_Lep_Hesperiidae_D004;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;gortyna;NULL;Hew.;
MFNB_Lep_Hesperiidae_D004;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;anina;NULL;Plötz;
MFNB_Lep_Hesperiidae_D004;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;passova;NULL;Hew.;
MFNB_Lep_Hesperiidae_D004;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;galgala;NULL;Hew.;
MFNB_Lep_Hesperiidae_D004;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;gellias;NULL;Godm.;
MFNB_Lep_Hesperiidae_D004;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;gazera;NULL;Hew.;
MFNB_Lep_Hesperiidae_D004;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;jonas;NULL;Feld.;
MFNB_Lep_Hesperiidae_D004;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;josepha;NULL;Plötz;
MFNB_Lep_Hesperiidae_D004;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;arizonae;NULL;Godm.;
MFNB_Lep_Hesperiidae_D004;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;araxes;NULL;Hew.;
MFNB_Lep_Hesperiidae_D004;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;maculosa;NULL;Hew.;
MFNB_Lep_Hesperiidae_D005;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;erythrosticta;NULL;Godm.;
MFNB_Lep_Hesperiidae_D005;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;cossea;NULL;Druce;
MFNB_Lep_Hesperiidae_D005;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;thericles;NULL;Mab.;
MFNB_Lep_Hesperiidae_D005;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;hylaeus;NULL;Mab.;
MFNB_Lep_Hesperiidae_D005;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;cardus;NULL;Mab.;
MFNB_Lep_Hesperiidae_D005;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;creon;NULL;Druce;
MFNB_Lep_Hesperiidae_D005;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;hygiaea;NULL;Feld.;
MFNB_Lep_Hesperiidae_D005;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;insana;NULL;Stgr.;
MFNB_Lep_Hesperiidae_D005;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;fassli;NULL;Boull.;
MFNB_Lep_Hesperiidae_D005;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;aesculapius;NULL;Stgr.;
MFNB_Lep_Hesperiidae_D006;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;bogotana;NULL;Reak.;
MFNB_Lep_Hesperiidae_D006;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;aerata;NULL;Godm.;
MFNB_Lep_Hesperiidae_D006;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;rufinucha;NULL;Godm.;
MFNB_Lep_Hesperiidae_D006;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;zereda;NULL;Hew.;
MFNB_Lep_Hesperiidae_D006;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;chalybea;NULL;Scudd.;
MFNB_Lep_Hesperiidae_D006;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;pelota;NULL;Plötz;
MFNB_Lep_Hesperiidae_D006;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;amyclas;NULL;Cram.;
MFNB_Lep_Hesperiidae_D006;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;croceimargo;NULL;Mab.;
MFNB_Lep_Hesperiidae_D006;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;hades;NULL;Mab.;
MFNB_Lep_Hesperiidae_D007;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;haemon;NULL;Godm.;
MFNB_Lep_Hesperiidae_D007;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;fleximargo;NULL;Mab.;
MFNB_Lep_Hesperiidae_D007;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;phylleia;NULL;Hew.;
MFNB_Lep_Hesperiidae_D007;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;hadassa;NULL;Hew.;
MFNB_Lep_Hesperiidae_D007;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;pseudohadassa;NULL;Mab.;
MFNB_Lep_Hesperiidae_D007;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;rubricor;NULL;Mab.;
MFNB_Lep_Hesperiidae_D007;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;fimbriata;NULL;Plötz;
MFNB_Lep_Hesperiidae_D007;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;tenuis;NULL;Mab;
MFNB_Lep_Hesperiidae_D007;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;phaeax;NULL;Hopff.;
MFNB_Lep_Hesperiidae_D007;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;cleopas;NULL;Mab.;
MFNB_Lep_Hesperiidae_D007;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;mendax;NULL;Mab.;
MFNB_Lep_Hesperiidae_D007;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;kelita;NULL;Hew;
MFNB_Lep_Hesperiidae_D007;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;lycagus;NULL;Cram.;
MFNB_Lep_Hesperiidae_D007;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Pyrrhopyge;aethiops;NULL;Gmel.;
MFNB_Lep_Hesperiidae_D008;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Amenis;ponina;NULL;Herr.-Schäff.;
MFNB_Lep_Hesperiidae_D008;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Amenis;pionia;NULL;Hew.;
MFNB_Lep_Hesperiidae_D008;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Amenis;affinis;NULL;Herr.-Schäff.;
MFNB_Lep_Hesperiidae_D008;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Amenis;amra;NULL;Hew.;
MFNB_Lep_Hesperiidae_D008;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Amenis;proxima;NULL;Mab.;
MFNB_Lep_Hesperiidae_D008;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Amenis;ambigua;NULL;Mab.;
MFNB_Lep_Hesperiidae_D008;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Mysoria;sejanus;NULL;Hopff.;
MFNB_Lep_Hesperiidae_D008;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Mysoria;thasus;NULL;Cram.;
MFNB_Lep_Hesperiidae_D008;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Mysoria;pallens;NULL;Mab.;
MFNB_Lep_Hesperiidae_D008;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Mysoria;decolor;NULL;Mab.;
MFNB_Lep_Hesperiidae_D009;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Mysoria;venezuelae;NULL;Scudd.;
MFNB_Lep_Hesperiidae_D009;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Mysoria;cayennae;NULL;Mab.;
MFNB_Lep_Hesperiidae_D009;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Yanguna;spatiosa;NULL;Hew.;
MFNB_Lep_Hesperiidae_D009;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Yanguna;cosyra;NULL;Druce;
MFNB_Lep_Hesperiidae_D009;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Yanguna;staudingeri;NULL;Plötz;
MFNB_Lep_Hesperiidae_D009;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Yanguna;aspilos;NULL;Mab.;
MFNB_Lep_Hesperiidae_D009;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Yanguna;cometes;NULL;Cram.;
MFNB_Lep_Hesperiidae_D009;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Yanguna;erebus;NULL;Plötz;
MFNB_Lep_Hesperiidae_D009;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Yanguna;aspitha;NULL;Hew.;
MFNB_Lep_Hesperiidae_D010;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Yanguna;rubricollis;NULL;Sepp.;
MFNB_Lep_Hesperiidae_D010;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Yanguna;pedaia;NULL;Hew.;
MFNB_Lep_Hesperiidae_D010;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Yanguna;hadora;NULL;Hew.;
MFNB_Lep_Hesperiidae_D010;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Yanguna;arinas;NULL;Cram.;
MFNB_Lep_Hesperiidae_D010;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Yanguna;assaricus;NULL;Cram.;
MFNB_Lep_Hesperiidae_D010;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Yanguna;parima;NULL;Plötz;
MFNB_Lep_Hesperiidae_D010;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Mahotis;nurscia;NULL;Swains.;
MFNB_Lep_Hesperiidae_D010;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Mahotis;malis;NULL;Godm.;
MFNB_Lep_Hesperiidae_D010;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Mahotis;crida;NULL;Doubl.;
MFNB_Lep_Hesperiidae_D010;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Ardaris;eximia;NULL;Hew.;
MFNB_Lep_Hesperiidae_D010;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Metardaris;cosinga;NULL;Hew.;
MFNB_Lep_Hesperiidae_D011;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Metardaris;cosinga;NULL;Hew.;
MFNB_Lep_Hesperiidae_D011;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Metardaris;indet.;NULL;NULL;
MFNB_Lep_Hesperiidae_D011;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Metardaris;indet.;NULL;NULL;
MFNB_Lep_Hesperiidae_D011;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Metardaris;cosinga;sanguinea;NULL;
MFNB_Lep_Hesperiidae_D011;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Granilla;paseas;NULL;Hew.;
MFNB_Lep_Hesperiidae_D011;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Granilla;paseas;albimacula;Mab.;
MFNB_Lep_Hesperiidae_D011;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;ahira;NULL;Hew.;
MFNB_Lep_Hesperiidae_D011;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;polyzona;NULL;Latr.;
MFNB_Lep_Hesperiidae_D011;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;zimra;NULL;Hew.;
MFNB_Lep_Hesperiidae_D011;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;alburnia;NULL;Mab.;
MFNB_Lep_Hesperiidae_D011;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;macleannani;NULL;Godm.;
MFNB_Lep_Hesperiidae_D011;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;patrobas;NULL;Hew.;
MFNB_Lep_Hesperiidae_D011;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;umbrata;NULL;Mab.;
MFNB_Lep_Hesperiidae_D011;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;azeta;NULL;Hew.;
MFNB_Lep_Hesperiidae_D011;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;zonara;NULL;Hew.;
MFNB_Lep_Hesperiidae_D012;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;licinus;NULL;Abs.: Maye;
MFNB_Lep_Hesperiidae_D012;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;suzetta;NULL;Mab.;
MFNB_Lep_Hesperiidae_D012;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;hospita;NULL;Butl.;
MFNB_Lep_Hesperiidae_D012;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;scomber;NULL;H. H. Druce;
MFNB_Lep_Hesperiidae_D012;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;pseudognetus;NULL;Mab.;
MFNB_Lep_Hesperiidae_D012;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;imitator;NULL;Mab.;
MFNB_Lep_Hesperiidae_D012;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;ulyxes;NULL;Plötz;
MFNB_Lep_Hesperiidae_D012;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;gnetus;NULL;Fabr.;
MFNB_Lep_Hesperiidae_D012;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;Hewitsoni;NULL;Mab.;
MFNB_Lep_Hesperiidae_D012;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;dorylas;NULL;Plötz;
MFNB_Lep_Hesperiidae_D012;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;fallax;NULL;Mab.;
MFNB_Lep_Hesperiidae_D012;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;lisetta;NULL;Mab.;
MFNB_Lep_Hesperiidae_D012;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;lecerfi;NULL;Mab.;
MFNB_Lep_Hesperiidae_D012;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;sosia;NULL;Mab.;
MFNB_Lep_Hesperiidae_D012;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;menechmus;NULL;Mab.;
MFNB_Lep_Hesperiidae_D012;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;patroclus;NULL;Plötz;
MFNB_Lep_Hesperiidae_D012;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;hephaestos;NULL;Möschl.;
MFNB_Lep_Hesperiidae_D012;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Jemadia;vulcanus;NULL;Cr.;
MFNB_Lep_Hesperiidae_D013;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;indet.;indet.;NULL;NULL;
MFNB_Lep_Hesperiidae_D013;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Nosphistia;perplexa;NULL;Mab.;
MFNB_Lep_Hesperiidae_D013;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Sarbia;NULL;NULL;NULL;
MFNB_Lep_Hesperiidae_D013;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Sarbia;martii;NULL;Plötz;
MFNB_Lep_Hesperiidae_D013;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Sarbia;spixii;NULL;Plötz;
MFNB_Lep_Hesperiidae_D013;Lepidoptera - Hesperiidae;Lepidoptera;Hesperiidae;NULL;Sarbia;xanthippe;NULL;Latr.;
